PAYX	Paychex, Inc.	47.04	16.98	1983	Consumer Services	Diversified Commercial Services	http://www.nasdaq.com/symbol/payx	47.040001	2016-03-23
DPS	Dr Pepper Snapple Group, Inc	89.35	16.88	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/dps	89.349998	2016-02-17
SWH	Stanley Black & Decker, Inc.	107.87	16.86	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swh	107.870003	undefined
LVLT	Level 3 Communications, Inc.	47.18	16.81	2011	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/lvlt	47.180000	2016-04-27
SSL	Sasol Ltd.	25.64	16.77	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/ssl	25.639999	2011-03-07
UA	Under Armour, Inc.	77.33	16.69	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/ua	77.330002	2016-04-19
DLPH	Delphi Automotive plc	59.43	16.65	2011	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/dlph	59.430000	2016-04-28
NLSN	Nielsen N.V.	45.63	16.61	2011	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/nlsn	45.630001	2016-02-11
HIG	Hartford Financial Services Group, Inc. (The)	40.54	16.61	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/hig	40.540001	2016-04-25
HCP	HCP, Inc.	35.6	16.56	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/hcp	35.599998	2016-02-09
MCO	Moody&#39;s Corporation	83.7	16.55	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/mco	83.699997	2016-02-05
FIS	Fidelity National Information Services, Inc.	58.54	16.52	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/fis	58.540001	2016-02-09
EQIX	Equinix, Inc.	288.44	16.52	2000	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/eqix	288.440002	2016-02-18
KKR	KKR & Co. L.P.	13.83	16.51	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/kkr	13.830000	2016-02-11
ROP	Roper Technologies, Inc.	163.12	16.44	1992	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/rop	163.119995	2016-04-25
QVCB	Liberty Interactive Corporation	25.5	16.29	n/a	Consumer Services	Catalog/Specialty Distribution	http://www.nasdaq.com/symbol/qvcb	25.500000	undefined
CLX	Clorox Company (The)	124.38	16.06	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/clx	124.379997	2016-04-29
VNO	Vornado Realty Trust	84.26	15.89	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/vno	84.260002	2016-02-16
ADI	Analog Devices, Inc.	49.82	15.55	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/adi	49.820000	2016-02-17
DTE	DTE Energy Company	86.45	15.52	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/dte	86.449997	2016-02-10
VIV	Telefonica Brasil S.A.	9.16	15.49	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/viv	9.160000	undefined
MAR	Marriott International	60.01	15.43	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mar	60.009998	2016-02-17
SHG	Shinhan Financial Group Co Ltd	32.49	15.41	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/shg	32.490002	2011-04-25
QVCA	Liberty Interactive Corporation	23.99	15.32	n/a	Consumer Services	Catalog/Specialty Distribution	http://www.nasdaq.com/symbol/qvca	23.990000	2016-02-26
RCL	Royal Caribbean Cruises Ltd.	69.58	15.31	1993	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/rcl	69.580002	2016-04-18
APH	Amphenol Corporation	49.55	15.27	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/aph	49.549999	2016-04-20
SNN	Smith & Nephew SNATS, Inc.	31.96	15.2	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/snn	31.959999	2011-05-05
RSG	Republic Services, Inc.	43.58	15.13	1998	Public Utilities	Environmental Services	http://www.nasdaq.com/symbol/rsg	43.580002	2016-02-11
SJM	J.M. Smucker Company (The)	125.47	15.02	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/sjm	125.470001	2016-02-23
VIAB	Viacom Inc.	43.24	15.02	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/viab	43.240002	2016-02-09
TYC	Tyco International plc	34.98	14.79	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/tyc	34.980000	2016-04-22
APA	Apache Corporation	39.05	14.76	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/apa	39.049999	2016-02-25
CTL	CenturyLink, Inc.	26.61	14.61	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ctl	26.610001	2016-02-10
AMTD	TD Ameritrade Holding Corporation	27.16	14.58	1997	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/amtd	27.160000	2016-04-19
IP	International Paper Company	34.97	14.5	n/a	Basic Industries	Paper	http://www.nasdaq.com/symbol/ip	34.970001	2016-04-27
STJ	St. Jude Medical, Inc.	51.21	14.48	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/stj	51.209999	2016-04-20
KYO	Kyocera Corporation	39.27	14.41	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/kyo	39.270000	2011-04-25
AMP	AMERIPRISE FINANCIAL SERVICES, INC.	82.79	14.41	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/amp	82.790001	2016-04-20
AEG	Aegon NV	5.38	14.4	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/aeg	5.380000	2007-11-08
MTB	M&T Bank Corporation	107.8	14.37	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mtb	107.800003	2016-04-18
CMG	Chipotle Mexican Grill, Inc.	460.14	14.35	2006	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/cmg	460.140015	2016-04-19
CHKP	Check Point Software Technologies Ltd.	78.02	14.34	1996	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/chkp	78.019997	2016-04-18
TV	Grupo Televisa S.A.	24.68	14.28	1993	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/tv	24.680000	2006-10-26
FE	FirstEnergy Corporation	33.7	14.26	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/fe	33.700001	2016-02-15
NVDA	NVIDIA Corporation	26.43	14.22	1999	Technology	Semiconductors	http://www.nasdaq.com/symbol/nvda	26.430000	2016-02-17
LNKD	LinkedIn Corporation	108.38	14.21	2011	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/lnkd	108.379997	2016-04-28
MJN	Mead Johnson Nutrition Company	71.94	14.18	2009	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mjn	71.940002	2016-04-28
KOF	Coca Cola Femsa S.A.B. de C.V.	68.31	14.16	1993	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/kof	68.309998	2011-02-22
TAP	Molson Coors Brewing  Company	86.95	14.15	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/tap	86.949997	2016-02-11
POT	Potash Corporation of Saskatchewan Inc.	16.74	14	1989	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/pot	16.740000	2011-04-28
MMP	Magellan Midstream Partners L.P.	61.44	13.97	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/mmp	61.439999	2016-05-03
SWK	Stanley Black & Decker, Inc.	93.25	13.96	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swk	93.250000	2016-04-21
O	Realty Income Corporation	55.89	13.95	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/o	55.889999	2016-02-10
RCI	Rogers Communication, Inc.	34.52	13.89	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/rci	34.520000	2011-04-25
NTRS	Northern Trust Corporation	60.02	13.88	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ntrs	60.020000	2016-04-19
SNDK	SanDisk Corporation	69	13.85	1995	Technology	Electronic Components	http://www.nasdaq.com/symbol/sndk	69.000000	2016-04-13
PH	Parker-Hannifin Corporation	101.51	13.8	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/ph	101.510002	2016-04-26
SEP	Spectra Energy Partners, LP	45.3	13.68	2007	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sep	45.299999	2016-05-04
ABX	Barrick Gold Corporation	11.64	13.56	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/abx	11.640000	2011-04-25
BCR	C.R. Bard, Inc.	182.91	13.51	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/bcr	182.910004	2016-04-21
DVA	DaVita healthCare Partners Inc.	63.9	13.48	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/dva	63.900002	2016-02-11
VALE	VALE S.A.	2.61	13.45	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/vale	2.610000	2011-05-05
IR	Ingersoll-Rand plc (Ireland)	51.34	13.4	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/ir	51.340000	2016-02-09
GMCR	Keurig Green Mountain, Inc.	89.52	13.38	1993	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/gmcr	89.519997	2016-02-05
ESS	Essex Property Trust, Inc.	202.5	13.37	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/ess	202.500000	2016-05-04
SYMC	Symantec Corporation	19.76	13.35	1989	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/symc	19.760000	2016-05-12
INCY	Incyte Corporation	71	13.21	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/incy	71.000000	2016-02-11
MGA	Magna International, Inc.	32.69	13.15	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mga	32.689999	2011-05-04
GWW	W.W. Grainger, Inc.	208.31	13.08	n/a	Consumer Services	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/gww	208.309998	2016-04-18
PKX	POSCO	37.47	13.07	1994	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/pkx	37.470001	2011-04-11
ROK	Rockwell Automation, Inc.	98.83	13.05	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/rok	98.830002	2016-04-28
NEM	Newmont Mining Corporation	24.41	12.92	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/nem	24.410000	2016-02-17
ETP	ENERGY TRANSFER PARTNERS	25.7	12.9	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/etp	25.700001	2016-02-24
ETR	Entergy Corporation	72.22	12.88	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/etr	72.220001	2016-02-18
L	Loews Corporation	36.29	12.86	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/l	36.290001	2016-02-08
WMB	Williams Companies, Inc. (The)	17.12	12.84	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/wmb	17.120001	2016-02-17
EXPE	Expedia, Inc.	93.54	12.8	n/a	Consumer Services	Transportation Services	http://www.nasdaq.com/symbol/expe	93.540001	2016-02-10
GPC	Genuine Parts Company	84.81	12.79	n/a	Capital Goods	Automotive Aftermarket	http://www.nasdaq.com/symbol/gpc	84.809998	2016-02-16
NUE	Nucor Corporation	39.92	12.76	n/a	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/nue	39.919998	2016-04-21
IBKR	Interactive Brokers Group, Inc.	30.99	12.7	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ibkr	30.990000	2016-04-18
SKM	SK Telecom Co., Ltd.	19.37	12.67	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/skm	19.370001	2011-04-25
M	Macy&#39;s Inc	40.26	12.66	n/a	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/m	40.259998	2016-02-23
TS	Tenaris S.A.	21.31	12.58	n/a	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/ts	21.309999	2011-04-28
NBL	Noble Energy Inc.	29.26	12.54	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/nbl	29.260000	2016-02-17
TTM	Tata Motors Ltd	24.62	12.54	n/a	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/ttm	24.620001	undefined
FAST	Fastenal Company	43.26	12.53	1987	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/fast	43.259998	2016-04-11
VMC	Vulcan Materials Company	93.64	12.48	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/vmc	93.639999	2016-05-03
CA	CA Inc.	28.32	12.43	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ca	28.320000	2016-05-05
HSIC	Henry Schein, Inc.	147.87	12.26	1995	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/hsic	147.869995	2016-02-10
CTRP	Ctrip.com International, Ltd.	39.13	12.25	2003	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ctrp	39.130001	2016-03-17
WY	Weyerhaeuser Company	23.99	12.25	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/wy	23.990000	2016-02-05
RENX	RELX N.V.	16.02	12.23	2015	Consumer Services	Publishing	http://www.nasdaq.com/symbol/renx	16.020000	undefined
FITB	Fifth Third Bancorp	15.33	12.18	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fitb	15.330000	2016-04-19
MAC	Macerich Company (The)	76.1	12.05	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mac	76.099998	2016-04-27
CAM	Cameron International Corporation	62.91	12.01	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/cam	62.910000	2016-04-21
ENDP	Endo International plc	53.87	11.97	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/endp	53.869999	2016-02-29
DLR	Digital Realty Trust, Inc.	81.76	11.97	2004	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/dlr	81.760002	2016-02-25
A	Agilent Technologies, Inc.	36.04	11.97	1999	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/a	36.040001	2016-02-16
ENI	Enersis Americas S.A.	12.18	11.96	1993	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/eni	12.180000	2011-04-22
DISCB	Discovery Communications, Inc.	27.76	11.95	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/discb	27.760000	undefined
AGU	Agrium Inc.	86.16	11.9	n/a	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/agu	86.160004	2011-05-04
TDG	Transdigm Group Incorporated	221.47	11.89	2006	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/tdg	221.470001	2016-02-09
SWKS	Skyworks Solutions, Inc.	62.16	11.88	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/swks	62.160000	2016-04-28
EFX	Equifax, Inc.	99.88	11.83	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/efx	99.879997	2016-02-10
MHK	Mohawk Industries, Inc.	159.92	11.82	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/mhk	159.919998	2016-02-25
SBAC	SBA Communications Corporation	93.4	11.78	1999	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/sbac	93.400002	2016-02-25
DISCA	Discovery Communications, Inc.	27.21	11.71	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/disca	27.209999	2016-02-18
CNHI	CNH Industrial N.V.	6.56	11.64	2013	Capital Goods	Construction/Ag Equipment/Trucks	http://www.nasdaq.com/symbol/cnhi	6.560000	undefined
MKL	Markel Corporation	832.72	11.62	1986	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mkl	832.719971	2016-02-10
FDC	First Data Corporation	12.9	11.6	2015	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/fdc	12.900000	2016-02-09
GIB	CGI Group, Inc.	41.54	11.56	n/a	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/gib	41.540001	2011-04-25
LMCB	Liberty Media Corporation	34.5227	11.54	n/a	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/lmcb	34.522701	undefined
RHT	Red Hat, Inc.	63.14	11.53	n/a	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/rht	63.139999	2016-03-23
VRSK	Verisk Analytics, Inc.	67.93	11.51	2009	Technology	EDP Services	http://www.nasdaq.com/symbol/vrsk	67.930000	2016-02-22
IVZ	Invesco Plc	27.08	11.48	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/ivz	27.080000	2016-04-28
ADS	Alliance Data Systems Corporation	187.22	11.45	2001	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ads	187.220001	2016-04-14
AWK	American Water Works	63.72	11.44	2008	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/awk	63.720001	2016-02-22
DISCK	Discovery Communications, Inc.	26.58	11.44	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/disck	26.590000	2011-04-25
MU	Micron Technology, Inc.	11	11.41	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mu	11.000000	2016-03-30
FLT	FleetCor Technologies, Inc.	123.76	11.41	2010	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/flt	123.760002	2016-04-28
GG	Goldcorp Inc.	13.73	11.4	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/gg	13.730000	2011-02-24
KIM	Kimco Realty Corporation	27.57	11.39	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/kim	27.570000	2016-05-04
HNP	Huaneng Power International, Inc.	31.6	11.39	1994	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/hnp	31.600000	2011-03-21
CHD	Church & Dwight Company, Inc.	86.9	11.39	n/a	Basic Industries	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/chd	86.900002	2016-05-05
S	Sprint Corporation	2.85	11.31	2013	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/s	2.850000	2016-05-03
AEE	Ameren Corporation	46.49	11.28	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/aee	46.490002	2016-02-19
CXO	Concho Resources Inc.	87.27	11.27	2007	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/cxo	87.269997	2016-02-24
JAH	Jarden Corporation	50.78	11.19	n/a	Consumer Durables	Consumer Specialties	http://www.nasdaq.com/symbol/jah	50.779999	2016-02-10
FCAU	Fiat Chrysler Automobiles N.V.	6.58	11.17	2014	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/fcau	6.580000	2015-10-28
ANTX	Anthem, Inc.	42.7399	11.16	2015	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/antx	42.739899	undefined
MSI	Motorola Solutions, Inc.	62.82	11.09	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/msi	62.820000	2016-02-22
CMS	CMS Energy Corporation	39.88	11.08	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/cms	39.880001	2016-04-28
LMCA	Liberty Media Corporation	33.04	11.04	n/a	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/lmca	33.040001	2016-02-26
BMRN	BioMarin Pharmaceutical Inc.	68.41	11.03	1999	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bmrn	68.410004	2016-02-25
MKC	McCormick & Company, Incorporated	85.89	11	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mkc	85.889999	2016-03-22
PANW	Palo Alto Networks, Inc.	127.51	10.95	2012	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/panw	127.510002	2016-02-25
LRCX	Lam Research Corporation	68.98	10.93	1984	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/lrcx	68.970001	2016-04-18
HES	Hess Corporation	38.02	10.88	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/hes	38.020000	2016-04-27
TSCO	Tractor Supply Company	80.78	10.85	1994	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/tsco	80.779999	2016-04-20
LMCK	Liberty Media Corporation	32.43	10.84	n/a	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/lmck	32.430000	undefined
FNF	Fidelity National Financial, Inc.	30.59	10.81	2014	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/fnf	30.590000	2016-02-10
MAT	Mattel, Inc.	31.81	10.79	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/mat	31.809999	2016-04-14
WHR	Whirlpool Corporation	137.82	10.78	n/a	Consumer Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/whr	137.820007	2016-04-26
AME	AMTEK, Inc.	45.33	10.78	n/a	Consumer Durables	Metal Fabrications	http://www.nasdaq.com/symbol/ame	45.330002	2016-02-05
PFG	Principal Financial Group Inc	36.81	10.78	2001	Finance	Accident &Health Insurance	http://www.nasdaq.com/symbol/pfg	36.810001	2016-04-28
TWTR	Twitter, Inc.	15.72	10.74	2013	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/twtr	15.720000	2016-02-10
LH	Laboratory Corporation of America Holdings	106.17	10.74	n/a	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/lh	106.169998	2016-02-18
UHS	Universal Health Services, Inc.	109.04	10.74	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/uhs	109.040001	2016-02-25
EOC	Empresa Nacional de Electricidad S.A.	39.15	10.7	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/eoc	39.150002	2011-04-22
NOV	National Oilwell Varco, Inc.	28.47	10.7	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/nov	28.469999	2016-04-26
WPZ	Williams Partners LP	17.75	10.67	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/wpz	17.750000	2016-02-17
COL	Rockwell Collins, Inc.	81.27	10.66	n/a	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/col	81.269997	2016-04-21
AA	Alcoa Inc.	8.12	10.64	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/aa	8.120000	2016-07-11
HST	Host Hotels & Resorts, Inc.	14.15	10.64	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/hst	14.150000	2016-02-17
WDC	Western Digital Corporation	45.86	10.63	n/a	Technology	Electronic Components	http://www.nasdaq.com/symbol/wdc	45.860001	2016-04-26
CCE	Coca-Cola Enterprises, Inc.	46.72	10.6	1986	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/cce	46.720001	2016-02-11
AGR	Avangrid, Inc.	42.01	10.6	2015	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/agr	42.009998	2016-02-22
AAP	Advance Auto Parts Inc	143.94	10.54	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/aap	143.940002	2016-02-11
WDAY	Workday, Inc.	54.24	10.52	2012	Technology	EDP Services	http://www.nasdaq.com/symbol/wday	54.240002	2016-02-29
GRFS	Grifols, S.A.	15.29	10.51	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/grfs	15.290000	undefined
CFG	Citizens Financial Group, Inc.	19.85	10.47	2014	Finance	Major Banks	http://www.nasdaq.com/symbol/cfg	19.850000	2016-04-20
FRT	Federal Realty Investment Trust	150.71	10.46	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/frt	150.710007	2016-02-09
VCSH	Vanguard Short-Term Corporate Bond ETF	79.03	10.42	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vcsh	79.029999	undefined
ADSK	Autodesk, Inc.	46.17	10.4	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/adsk	46.169998	2016-02-25
XL	XL Group plc	34.84	10.37	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/xl	34.840000	2016-04-27
BRFS	BRF S.A.	13.02	10.34	n/a	Consumer Non-Durables	Meat/Poultry/Fish	http://www.nasdaq.com/symbol/brfs	13.020000	2011-03-24
HOT	Starwood Hotels & Resorts Worldwide, Inc.	61.01	10.31	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/hot	61.009998	2016-02-18
BSMX	Grupo Financiero Santander Mexico S.A. B. de C.V.	7.56	10.25	2012	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bsmx	7.560000	undefined
KLAC	KLA-Tencor Corporation	65.51	10.22	1980	Capital Goods	Electronic Components	http://www.nasdaq.com/symbol/klac	65.510002	2016-04-21
DVN	Devon Energy Corporation	24.85	10.21	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/dvn	24.850000	2016-02-16
RF	Regions Financial Corporation	7.8	10.18	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/rf	7.800000	2016-04-19
ULTA	Ulta Salon, Cosmetics & Fragrance, Inc.	159.71	10.17	2007	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/ulta	159.710007	2016-03-10
ARG	Airgas, Inc.	140.36	10.11	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/arg	140.360001	2016-04-28
EXR	Extra Space Storage Inc	81.71	10.09	2004	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/exr	81.709999	2016-02-23
DEG	Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.	24.47	10.08	n/a	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/deg	24.469999	2007-11-08
MGM	MGM Resorts International	17.88	10.07	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mgm	17.879999	2016-02-18
CINF	Cincinnati Financial Corporation	60.25	9.87	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/cinf	60.250000	2016-04-26
BCH	Banco De Chile	61.41	9.84	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bch	61.410000	2011-04-29
CTXS	Citrix Systems, Inc.	63.94	9.84	1995	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ctxs	63.950001	2016-04-20
CVE	Cenovus Energy Inc	11.78	9.82	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/cve	11.780000	2011-04-29
LLTC	Linear Technology Corporation	41.07	9.82	1986	Technology	Semiconductors	http://www.nasdaq.com/symbol/lltc	41.070000	2016-04-11
CHRW	C.H. Robinson Worldwide, Inc.	68.08	9.78	1997	Transportation	Oil Refining/Marketing	http://www.nasdaq.com/symbol/chrw	68.080002	2016-04-25
HBI	Hanesbrands Inc.	24.96	9.78	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/hbi	24.959999	2016-04-21
